3173,173,"",399.00,1000,0,"2011-08-29 00:00:00","2012-02-28 00:00:00",99
3174,174,"",199.00,1000,0,"2011-09-30 00:00:00","2011-10-31 00:00:00",99
3175,175,"",799.00,1000,0,"2011-10-20 00:00:00","2012-03-31 00:00:00",99
3176,176,"",249.00,1000,0,"2011-10-01 00:00:00","2011-12-20 00:00:00",99
3177,177,"",899.00,1000,0,"2011-10-15 00:00:00","2012-04-30 00:00:00",99
3179,179,"",198.00,1000,0,"2011-09-12 00:00:00","2012-02-29 00:00:00",99
3178,178,"",999.00,1000,0,"2011-10-20 00:00:00","2012-05-31 00:00:00",99
3180,180,"",220.00,1000,0,"2011-09-13 00:00:00","2011-12-18 00:00:00",99
3181,181,"",1900.00,1000,0,"2011-11-01 00:00:00","2012-04-30 00:00:00",99
3182,182,"",899.00,1000,0,"2011-10-20 00:00:00","2012-04-30 00:00:00",99
3183,183,"",99.00,1000,0,"2011-09-20 00:00:00","2011-12-20 00:00:00",99
3184,184,"",899.00,1000,0,"2011-10-20 00:00:00","2012-04-30 00:00:00",99
3185,185,"",699.00,1000,0,"2011-10-25 00:00:00","2012-04-30 00:00:00",99
3186,186,"",120.00,1000,0,"2011-09-21 00:00:00","2012-06-30 00:00:00",99
3187,187,"",899.00,1000,0,"2011-10-20 00:00:00","2012-04-30 00:00:00",99
3188,188,"",1900.00,1000,0,"2011-11-01 00:00:00","2012-04-30 00:00:00",99
3189,189,"",120.00,1000,0,"2011-09-26 00:00:00","2012-06-30 00:00:00",99
3190,190,"",600.00,1000,0,"2011-10-16 00:00:00","2012-04-01 00:00:00",99
12,191,"Apto para 2 pessoas",298.00,70,0,"2011-10-16 00:00:00","2012-04-30 00:00:00",99
13,191,"ChalÃ© para 4 pessoas",598.00,200,0,"2011-10-16 00:00:00","2012-04-30 00:00:00",99
3192,192,"",380.00,500,0,"2011-10-21 00:00:00","2011-10-23 00:00:00",99
3193,193,"",1900.00,1000,0,"2011-11-10 00:00:00","2012-05-30 00:00:00",99
3195,195,"",899.00,1000,0,"2011-10-20 00:00:00","2012-04-30 00:00:00",99
3194,194,"",280.00,500,0,"2011-10-07 00:00:00","2011-10-09 00:00:00",99
3196,196,"",1699.00,2000,0,"2011-11-01 00:00:00","2012-05-31 00:00:00",99
3197,197,"",999.00,1000,0,"2011-11-20 00:00:00","2012-04-30 00:00:00",99
3198,198,"",1999.00,1000,0,"2011-11-20 00:00:00","2012-03-31 00:00:00",99
3199,199,"",699.00,1000,0,"2011-11-18 00:00:00","2012-04-30 00:00:00",99
3200,200,"",1900.00,2000,0,"2011-11-18 00:00:00","2012-05-31 00:00:00",99
3201,201,"",225.00,1000,0,"2011-11-07 00:00:00","2012-05-31 00:00:00",99
3202,202,"",699.00,1000,0,"2011-12-09 00:00:00","2012-02-24 00:00:00",99
14,203,"SaÃ­da SÃ£o Paulo (GRU)",699.00,100,0,"2011-12-02 00:00:00","2012-02-09 00:00:00",99
15,203,"SaÃ­da Rio de Janeiro (GIG)",699.00,100,0,"2011-12-02 00:00:00","2012-02-09 00:00:00",99
3204,204,"",699.00,90,0,"2011-12-09 00:00:00","2011-02-24 00:00:00",99
3205,205,"",180.00,1000,0,"2011-11-07 00:00:00","2012-11-07 00:00:00",99
3334,334,"",480.00,1000,0,"2012-07-13 00:00:00","2012-11-23 00:00:00",99
3206,206,"",150.00,1000,0,"2011-11-14 00:00:00","2012-05-30 00:00:00",99
3207,207,"",799.00,1000,0,"2011-12-08 00:00:00","2012-03-05 00:00:00",99
3208,208,"",1999.00,1000,0,"2012-01-26 00:00:00","2012-05-15 00:00:00",99
3209,209,"",699.00,500,0,"2012-01-20 00:00:00","2012-03-16 00:00:00",99
3210,210,"",699.00,20,0,"2011-12-09 00:00:00","2012-02-03 00:00:00",99
3211,211,"",500.00,100,0,"2012-01-01 00:00:00","2012-01-01 00:00:00",99
3212,212,"",399.00,1000,0,"2011-12-16 00:00:00","2011-12-26 00:00:00",99
3213,213,"",1299.00,1000,0,"2011-12-18 00:00:00","2012-05-15 00:00:00",99
3214,214,"",999.00,50,0,"2011-12-23 00:00:00","2011-12-26 00:00:00",99
3215,215,"",480.00,1000,0,"2011-12-16 00:00:00","2011-12-26 00:00:00",99
3216,216,"",699.00,500,0,"2011-12-02 00:00:00","2012-02-09 00:00:00",99
3217,217,"",1500.00,300,0,"2011-12-29 00:00:00","2012-01-01 00:00:00",99
3218,218,"",796.00,1000,0,"2011-02-01 00:00:00","2012-06-30 00:00:00",99
3219,219,"",180.00,1000,0,"2011-11-28 00:00:00","2012-06-30 00:00:00",99
3220,220,"",299.00,1000,0,"2011-12-10 00:00:00","2012-06-30 00:00:00",99
16,221,"Baixa Temporada",220.00,200,0,"2012-01-15 00:00:00","2012-06-30 00:00:00",99
17,221,"Alta Temporada",370.00,200,0,"2012-01-15 00:00:00","2012-06-30 00:00:00",99
3222,222,"",596.00,1000,0,"2012-02-01 00:00:00","2012-06-30 00:00:00",99
3224,224,"",699.00,500,0,"2012-01-27 00:00:00","2012-03-16 00:00:00",99
3223,223,"",350.00,1000,0,"2011-12-05 00:00:00","2012-03-18 00:00:00",99
3225,225,"",1699.00,500,0,"2012-03-01 00:00:00","2012-08-30 00:00:00",99
3226,226,"",1900.00,500,0,"2012-03-01 00:00:00","2012-08-30 00:00:00",99
3227,227,"",499.00,200,0,"2012-02-01 00:00:00","2012-03-30 00:00:00",99
3229,229,"",1699.00,1000,0,"2012-03-01 00:00:00","2012-08-30 00:00:00",99
3228,228,"",1900.00,1000,0,"2012-03-01 00:00:00","2012-08-30 00:00:00",99
3230,230,"",250.00,1000,0,"2011-12-20 00:00:00","2012-06-30 00:00:00",99
3231,231,"",349.00,1000,0,"2011-12-05 00:00:00","2012-03-18 00:00:00",99
3232,232,"",799.00,1000,0,"2012-03-09 00:00:00","2012-04-02 00:00:00",99
3233,233,"",2199.00,150,0,"2011-12-29 00:00:00","2012-01-04 00:00:00",99
3234,234,"",699.00,1000,0,"2012-01-13 00:00:00","2012-04-16 00:00:00",99
3235,235,"",699.00,500,0,"2012-03-09 00:00:00","2012-04-02 00:00:00",99
3236,236,"",699.00,75,0,"2012-03-09 00:00:00","2012-04-02 00:00:00",99
3237,237,"",599.00,500,0,"2012-02-10 00:00:00","2012-08-30 00:00:00",99
3238,238,"",699.00,200,0,"2012-03-09 00:00:00","2012-04-16 00:00:00",99
3242,242,"",599.00,1000,0,"2012-02-10 00:00:00","2012-08-30 00:00:00",99
3239,239,"",1699.00,500,0,"2012-02-01 00:00:00","2012-02-28 00:00:00",99
3240,240,"",899.00,1000,0,"2012-03-01 00:00:00","2012-10-30 00:00:00",99
3241,241,"",1999.00,500,0,"2012-03-01 00:00:00","2012-11-30 00:00:00",99
3243,243,"",599.00,500,0,"2012-02-27 00:00:00","2012-03-12 00:00:00",99
3244,244,"",1999.00,1000,0,"2012-02-27 00:00:00","2012-08-30 00:00:00",99
3245,245,"-",1900.00,1000,0,"2012-03-25 00:00:00","2012-11-30 00:00:00",99
3246,246,"",1399.00,1000,0,"2012-03-01 00:00:00","2012-08-30 00:00:00",99
3247,247,"",1399.00,1000,0,"2012-03-01 00:00:00","2012-08-30 00:00:00",99
3249,249,"",399.00,500,0,"2012-02-25 00:00:00","2012-06-16 00:00:00",99
3248,248,"",899.00,500,0,"2012-02-06 00:00:00","2012-02-27 00:00:00",99
18,250,"Curitiba (CWB)",699.00,100,0,"2012-02-24 00:00:00","2012-04-02 00:00:00",99
19,250,"SÃ£o Paulo (GRU)",699.00,100,0,"2012-02-24 00:00:00","2012-04-02 00:00:00",99
20,250,"Porto Alegre (POA)",699.00,100,0,"2012-02-24 00:00:00","2012-04-02 00:00:00",99
21,251,"Curitiba (CWB)",699.00,100,0,"2012-02-24 00:00:00","2012-04-02 00:00:00",99
22,251,"SÃ£o Paulo (GRU)",699.00,100,0,"2012-02-24 00:00:00","2012-04-02 00:00:00",99
23,251,"Porto Alegre (POA)",789.00,0,0,"2012-02-24 00:00:00","2012-04-02 00:00:00",99
3252,252,"",499.00,500,0,"2012-02-01 00:00:00","2012-04-01 00:00:00",99
3253,253,"",599.00,1000,0,"2012-03-01 00:00:00","2012-10-30 00:00:00",99
3254,254,"",1799.00,1000,0,"2012-03-05 00:00:00","2012-09-30 00:00:00",99
3255,255,"",1299.00,1000,0,"2012-05-01 00:00:00","2012-11-30 00:00:00",99
3256,256,"",350.00,1000,0,"2012-02-01 00:00:00","2012-06-30 00:00:00",99
3257,257,"",350.00,1000,0,"2012-02-01 00:00:00","2012-08-31 00:00:00",99
3258,258,"",1411.20,1000,0,"2012-02-28 00:00:00","2012-06-16 00:00:00",99
3260,260,"",999.00,500,0,"2012-03-10 00:00:00","2012-11-30 00:00:00",99
3259,259,"",475.00,1000,0,"2012-01-31 00:00:00","2012-02-10 00:00:00",99
3263,263,"",298.00,500,0,"2012-02-07 00:00:00","2012-11-15 00:00:00",99
3261,261,"",350.00,500,0,"2012-02-06 00:00:00","2012-06-30 00:00:00",99
3262,262,"",350.00,500,0,"2012-03-01 00:00:00","2012-10-30 00:00:00",99
3264,264,"",1999.00,500,0,"2012-03-10 00:00:00","2012-10-31 00:00:00",99
3265,265,"",699.00,500,0,"2012-02-16 00:00:00","2012-04-02 00:00:00",99
3266,266,"",260.00,500,0,"2012-02-22 00:00:00","2012-09-30 00:00:00",99
3267,267,"",1900.00,500,0,"2012-03-20 00:00:00","2012-11-30 00:00:00",99
3268,268,"",1399.00,1000,0,"2012-03-01 00:00:00","2012-08-31 00:00:00",99
3269,269,"",999.00,500,0,"2012-03-01 00:00:00","2012-10-30 00:00:00",99
3270,270,"",596.00,600,0,"2012-03-10 00:00:00","2012-10-30 00:00:00",99
3271,271,"",1399.00,500,0,"2012-03-20 00:00:00","2012-06-15 00:00:00",99
3272,272,"",699.00,30,0,"2012-02-26 00:00:00","2012-04-02 00:00:00",99
3273,273,"",299.00,1000,0,"2012-02-28 00:00:00","2012-08-30 00:00:00",99
3274,274,"",1999.00,1000,0,"2012-04-01 00:00:00","2012-11-30 00:00:00",99
3275,275,"",1999.00,600,0,"2012-04-10 00:00:00","2012-12-15 00:00:00",99
3276,276,"",490.00,300,0,"2012-03-05 00:00:00","2012-09-30 00:00:00",99
3277,277,"",999.00,600,0,"2012-04-10 00:00:00","2012-12-15 00:00:00",99
3278,278,"",1999.00,800,0,"2012-04-20 00:00:00","2012-12-10 00:00:00",99
3279,279,"",899.00,800,0,"2012-03-12 00:00:00","2012-06-15 00:00:00",99
3280,280,"",1900.00,700,0,"2012-03-20 00:00:00","2012-06-15 00:00:00",99
3281,281,"",399.00,600,0,"2012-03-15 00:00:00","2012-09-30 00:00:00",99
24,282,"2 diÃ¡rias para  2 pessoas + CafÃ© da manhÃ£ + 1 Cesta",299.00,100,0,"2012-04-01 00:00:00","2012-04-15 00:00:00",99
25,282,"3 diÃ¡rias para 2 pessoas + CafÃ© da manhÃ£",375.00,100,0,"2012-04-01 00:00:00","2012-04-15 00:00:00",99
3283,283,"",250.00,300,0,"2012-03-19 00:00:00","2012-07-30 00:00:00",99
3286,286,"",999.00,800,0,"2012-04-10 00:00:00","2012-10-30 00:00:00",99
3284,284,"",250.00,300,0,"2012-03-19 00:00:00","2012-07-30 00:00:00",99
3285,285,"",250.00,300,0,"2012-03-19 00:00:00","2012-07-30 00:00:00",99
3287,287,"",1900.00,500,0,"2012-05-02 00:00:00","2012-12-15 00:00:00",99
26,288,"SÃ£o Paulo",999.00,200,0,"2012-04-10 00:00:00","2012-10-30 00:00:00",99
27,288,"Rio de Janeiro",999.00,200,0,"2012-04-10 00:00:00","2012-10-30 00:00:00",99
28,288,"Porto Alegre",999.00,200,0,"2012-04-10 00:00:00","2012-10-30 00:00:00",99
29,288,"Belo Horizonte",999.00,200,0,"2012-04-10 00:00:00","2012-10-30 00:00:00",99
3289,289,"",188.00,400,0,"2012-03-26 00:00:00","2012-10-31 00:00:00",99
3290,290,"",1999.00,800,0,"2012-05-02 00:00:00","2012-12-10 00:00:00",99
3291,291,"",999.00,800,0,"2012-05-02 00:00:00","2012-12-05 00:00:00",99
3292,292,"",1999.00,1000,0,"2012-05-02 00:00:00","2012-12-15 00:00:00",99
3293,293,"",295.00,500,0,"2012-04-08 00:00:00","2012-09-30 00:00:00",99
3294,294,"",1699.00,600,0,"2012-05-15 00:00:00","2012-12-10 00:00:00",99
3295,295,"",1999.00,900,0,"2012-05-10 00:00:00","2012-12-15 00:00:00",99
33,297,"SÃ£o Paulo",1599.00,500,0,"2012-05-10 00:00:00","2012-12-31 00:00:00",99
34,297,"Rio de Janeiro",1599.00,500,0,"2012-05-10 00:00:00","2012-12-31 00:00:00",99
35,297,"BrasÃ­lia",1599.00,500,0,"2012-05-10 00:00:00","2012-12-31 00:00:00",99
36,297,"Belo Horizonte",1599.00,500,0,"2012-05-10 00:00:00","2012-12-31 00:00:00",99
37,297,"Recife",1599.00,500,0,"2012-05-10 00:00:00","2012-12-31 00:00:00",99
30,296,"SÃ£o Paulo",999.00,500,0,"2012-05-10 00:00:00","2012-09-30 00:00:00",99
31,296,"Rio de Janeiro",999.00,500,0,"2012-05-10 00:00:00","2012-09-30 00:00:00",99
32,296,"Porto Alegre",999.00,500,0,"2012-05-10 00:00:00","2012-09-30 00:00:00",99
3298,298,"",1399.00,900,0,"2012-05-15 00:00:00","2012-12-15 00:00:00",99
3299,299,"",250.00,10000,0,"2012-04-11 00:00:00","2012-12-20 00:00:00",99
38,300,"SÃ£o Paulo",699.00,46,0,"2012-05-04 00:00:00","2012-06-24 00:00:00",99
39,300,"Rio de Janeiro",699.00,34,0,"2012-05-04 00:00:00","2012-06-24 00:00:00",99
40,300,"Curitiba",699.00,22,0,"2012-05-04 00:00:00","2012-06-24 00:00:00",99
41,300,"Belo Horizonte",699.00,22,0,"2012-05-04 00:00:00","2012-06-24 00:00:00",99
3301,301,"",599.00,500,0,"2012-05-01 00:00:00","2012-05-30 00:00:00",99
3302,302,"",699.00,900,0,"2012-05-15 00:00:00","2012-12-15 00:00:00",99
3303,303,"",129.00,500,0,"2012-04-17 00:00:00","2012-10-31 00:00:00",99
3304,304,"",999.00,900,0,"2012-05-20 00:00:00","2012-12-10 00:00:00",99
3305,305,"",1998.00,900,0,"2012-05-29 00:00:00","2012-12-10 00:00:00",99
3306,306,"",899.00,900,0,"2012-05-29 00:00:00","2012-12-10 00:00:00",99
3307,307,"",289.00,1000,0,"2012-06-02 00:00:00","2012-09-30 00:00:00",99
3308,308,"",239.00,1000,0,"2012-05-03 00:00:00","2012-11-30 00:00:00",99
3309,309,"",99.00,500,0,"2012-05-20 00:00:00","2012-12-10 00:00:00",99
3310,310,"",699.00,800,0,"2012-05-28 00:00:00","2012-12-12 00:00:00",99
